cbi,ccode,date,adv,mp,mps,yield10y_2day,yield2y_2day,tp10y_2day,tp2y_2day,ex_rate_regime,us_integ,kaopen,vuln_index,trade_open,fin_depth,dollar_exp,dollar_debt,mpu_level,mpu,us_yield,vix
-0.02,44,11555,1,-0.0032,-0.023200000000000002,0.6040755112536537,-5.801701027273866e-8,0.11424333674991481,0.15296975922144898,1,5.45263,2.36,NA,96.1637,140.561,331.0218,113.3862,0.15404672676470543,-0.71025133,4.977,22.87
0.0227,44,11597,1,-0.1054,-0.0827,-1.0434037116186428,-2.1292335559058317,0.597048734446231,0.21525933931712127,1,5.45263,2.36,NA,96.1637,140.561,331.0218,113.3862,0.21646332676470537,-0.5894039,4.653,32.32
-0.0461,44,11632,1,-0.094,-0.1401,0.6589931242880652,-1.3840026706366801,0.7576617567317039,0.254294792575204,1,5.45263,2.36,NA,96.1637,140.561,331.0218,113.3862,0.33252872676470524,-0.8410734,4.408,30.5
-0.0396,44,11667,1,-0.0288,-0.0684,-0.9335705357486007,-0.9125277434246158,-0.02085180143858117,-0.24312727826013575,1,5.45263,2.36,NA,96.1637,140.561,331.0218,113.3862,0.4893709267647053,-1.9460757,5.253,25.62
0.1099,44,11717,1,-0.0139,0.096,-1.025100305727135,-0.15208653267869324,-0.5532011196906207,-0.4299531822693878,1,5.6819,2.36,NA,91.153,141.105,376.9171,135.3882,0.3308082267647052,1.6604905,5.18,24.35
0.0052,44,11765,1,0.0342,0.039400000000000004,0.10983239423175693,1.38400114975546,-0.26478611059029084,-0.03806416744877435,1,5.6819,2.36,NA,91.153,141.105,376.9171,135.3882,0.43406212676470535,-0.054662183,5.468,18.93
0.1004,44,11814,1,-0.0337,0.06670000000000001,0.5674671618215525,0.15208758969114114,0.12837272948378517,0.0651582777893998,1,5.6819,2.36,NA,91.153,141.105,376.9171,135.3882,0.2992389267647053,1.3169212,5.236,22.56
0.0053,44,11864,1,-0.057,-0.0517,0.3294964889226476,0.6083529898890752,0.19543739671901164,0.35135573452687197,1,5.6819,2.36,NA,91.153,141.105,376.9171,135.3882,0.45821592676470524,0.9488479,4.941,27.84
0.0111,44,11912,1,-0.0139,-0.0027999999999999987,0.43933014073169246,1.292749797436939,0.018808984123693896,0.2287012404423096,1,5.6819,2.36,NA,91.153,141.105,376.9171,135.3882,0.6159299267647054,-1.1730915,4.261,37.05
-0.0019,44,11954,1,0.0136,0.011699999999999999,0.49424248182638164,1.8402656678422866,0.045182042486224455,0.9904628189544289,1,5.6819,2.36,NA,91.153,141.105,376.9171,135.3882,0.5743857267647052,-0.82992226,3.859,39.68
-0.0352,44,11997,1,0.0075,-0.027700000000000002,-1.1532388278553882,-0.060835379595612186,-0.6984882813438603,-0.7733485433591261,1,5.6819,2.36,NA,91.153,141.105,376.9171,135.3882,0.30503402676470537,-2.3996093,4.279,31.23
0.0205,44,12031,1,-0.0339,-0.013399999999999999,-1.9586713174147385,-0.9429461130563274,-0.6737250047569283,-0.7569031762264248,1,5.6819,2.36,NA,91.153,141.105,376.9171,135.3882,0.34149752676470535,-0.79916257,4.26,30.78
-0.0363,44,12081,1,0.0356,-6.999999999999992e-4,0.42102435514517117,0.212923720602076,0.3640121899017098,0.5139215648327455,1,4.98317,2.36,NA,89.5299,144.544,315.582999999999,103.9426,0.2555267267647052,-1.0194263,4.259,31.93
0.0432,44,12129,1,-0.0172,0.026000000000000002,-0.03661240406629736,0.6235611481101074,-0.30500113516926586,0.14615670020741334,1,4.98317,2.36,NA,89.5299,144.544,315.582999999999,103.9426,0.22636442676470536,0.85033685,4.094,31.75
-0.0183,44,12178,1,-0.0319,-0.050199999999999995,-2.5078309729472212,-1.1862875036847536,-0.7230303444333145,-1.108836128942787,1,4.98317,2.36,NA,89.5299,144.544,315.582999999999,103.9426,0.03825962676470529,-2.1099482,3.99,21.13
0.0811,44,12228,1,0.0947,0.1758,1.244763728611818,0.6843969748447982,0.5354841395616858,0.8230639248444307,1,4.98317,2.36,NA,89.5299,144.544,315.582999999999,103.9426,-0.22898521323529464,1.5657978,3.601,20.75
0.0086,44,12276,1,-0.015,-0.0063999999999999994,2.324780439220511,0.47147308694578804,1.3395682545296412,0.6738990934217065,1,4.98317,2.36,NA,89.5299,144.544,315.582999999999,103.9426,0.16988442676470528,0.45458573,4.658,19.75
0.0187,44,12311,1,-0.0221,-0.0034000000000000002,2.2515592372411297,0.5475176954628114,0.95684822373758,0.6184731970319737,1,4.98317,2.36,NA,89.5299,144.544,315.582999999999,103.9426,0.18795412676470535,0.018817352,4.495,19.28
0.0159,44,12353,1,-0.0529,-0.037000000000000005,0.457631478119073,0.25854945759658526,0.23058185454698246,0.2424473078888077,1,4.98317,2.36,NA,89.5299,144.544,315.582999999999,103.9426,0.41137572676470535,-1.0353277,4.328,18.05
-0.013,44,12395,1,0.0045,-0.0085,-0.4576351208829784,-0.5627263555746461,-0.5065458012339104,-0.9489598497376337,1,4.98317,2.36,NA,89.5299,144.544,315.582999999999,103.9426,0.38848322676470537,-0.2778597,4.519,16.54
0.0276,44,12445,1,0.0655,0.0931,1.0983223131417523,1.2167048239084233,0.03125887482615646,0.26962475687428283,1,4.86218,2.36,NA,93.9926,146.234,306.5086,113.9468,0.2062097267647054,1.9372894,4.414,15.35
0.0205,44,12493,1,-0.0571,-0.036599999999999994,-0.16474870209498024,0.228132091746479,-0.04183069254861836,0.24973782543874704,1,4.86218,2.36,NA,93.9926,146.234,306.5086,113.9468,0.15443132676470528,-0.18759863,3.902,21.13
4e-4,44,12542,1,0.0016,0.002,1.3179858458585128,0.4866813820461301,0.22376854792303127,0.4500169211601273,1,4.86218,2.36,NA,93.9926,146.234,306.5086,113.9468,0.3419444267647054,-0.22422875,4.82,16.62
-0.0875,44,12599,1,-0.0568,-0.14429999999999998,-0.4027176176806444,-0.6387698842660031,0.12045327640287784,-0.4227350995845035,1,4.86218,2.36,NA,93.9926,146.234,306.5086,113.9468,0.2929407267647053,-2.0032094,4.848,15.47
0.0418,44,12640,1,-0.0084,0.0334,-0.2562763211953293,0.380219742272869,-0.19977484950166716,0.16522772992283846,1,4.86218,2.36,NA,93.9926,146.234,306.5086,113.9468,0.19992362676470532,-0.45648822,4.514,18.89
-0.0055,44,12682,1,0.0322,0.0267,-0.18305338936072607,-0.5018908634338237,-0.11049571752883008,-0.3374686915573334,1,4.86218,2.36,NA,93.9926,146.234,306.5086,113.9468,0.04947992676470536,-0.811825,4.244,14.43
0.0254,44,12732,1,-0.0066,0.018799999999999997,-1.3912070478378946,-1.1254516465324382,-0.18491617282341158,-0.05274491385134635,1,4.86218,2.36,NA,93.9926,146.234,306.5086,113.9468,-0.0023660732352946967,-0.29996192,4.435,13.61
0.0069,44,12766,1,-0.0131,-0.006200000000000001,0.07322222707877232,0.07604449901357543,0.19435361839169785,0.23608600303045507,1,4.86218,2.36,NA,93.9926,146.234,306.5086,113.9468,-0.009935643235294722,-0.2242495,4.29,12.54
0.0246,44,12816,1,0.009,0.0336,-0.7505213383121677,-0.16729701024358595,-0.6902675889812692,-0.5319379700940127,1,5.22024,2.36,NA,100.33,149.812,327.687399999999,125.4857,-0.08127207323529462,-0.53856295,4.285,12.03
0.0202,44,12864,1,0.0619,0.08209999999999999,0.347802494173324,0.6539795633682555,0.14553545184074806,-0.03266014493565054,1,5.22024,2.36,NA,100.33,149.812,327.687399999999,125.4857,-0.07813697323529467,0.4540286,4.782,13.61
